anio,semana,consecutivo,clave_incendio,tipo_atencion,ifae,longitud_grados,longitud_minutos,longitud_segundos,latitud_grados,latitud_minutos,latitud_segundos,cve_municipio,entidad,municipio,predio_paraje,posible_causa,posible_causa_especifica,fecha_inicio,fecha_liquidacion,categoria_duracion_dias,deteccion,llegada,duracion,tipo_incendio,tipo_vegetacion,zona_bioclimatica,regimen_fuego,clasf_primer_orden,arbolado_adulto,renuevo,arbustivo,herbaceo,hojarasca,total_ha,clasificacion_sup_afectada,area_natural_protegida,ha_anp,categoria_anp,tipo_anp,combatiente_oficial,combatiente_rural_estatal,combatiente_rural_municipal,servicios_ambientales,proteccion_forestal,combatiente_rural_nucleo_agrario,conafor_otros,conanp_oficiales,conanp_otros,sedena,semar,guardia_nacional,otras_instancias_federales,gob_estatal,pc_estatal,gob_municipal,pc_municipal,voluntarios,propietarios,ongs,silvicultores,sector_privado,ap_forestal,total_combatientes,costo_estimado_incendio,ala_fija,helicoptero,cantidad,instancias_equipo_aereo,dron,intermunicipal,intermunicipal1,interestatal,interestatal1,clave_interestatal,crmf
2025,19,6126,25-22-0047,Combate,Incendio Forestal,100,13,0.84,20,17,54.96,1,Querétaro,Amealco de Bonfil,"Ejido El Rincón, La Curva",Desconocidas,Desconocidas,2025-05-08,2025-05-08,1 Día,00:21:00,00:45:00,04:23:00,Superficial,Bosque de Encino-Pino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,1.0,0.0709,4.0,1.0,6.0709,6 a 10 Hectáreas,1-N/A,0.0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,970.0,0,0,0,0,0,0,,0,,0,Centro
2025,22,6127,25-22-0048,Combate,Incendio Forestal,99,6,55.3,21,16,8.64,10,Querétaro,Landa de Matamoros,Puerto de Guadalupe,Desconocidas,Desconocidas,2025-05-24,2025-05-26,2 a 3 Días,00:15:00,00:40:00,53:00:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.5049,0.0,1.0,1.5049,0 a 5 Hectáreas,Sierra Gorda,1.5049,Reserva de la Biósfera,Federal,0,0,30,0,20,0,0,10,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,68,33073.7,0,0,0,0,0,0,,0,,0,Centro
2025,22,6128,25-22-0049,Combate,Incendio Forestal,99,27,33.48,21,23,37.32,3,Querétaro,Arroyo Seco,Cerro de las Lagunas/Ejido Santa María,Desconocidas,Desconocidas,2025-05-20,2025-05-26,4 a 7 Días,96:10:00,96:30:00,146:30:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.0,4.5344,4.5344,0 a 5 Hectáreas,Sierra Gorda,4.5344,Reserva de la Biósfera,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,14,0,0,0,0,0,36,9595.0,0,0,0,0,0,0,,0,,0,Centro
2025,22,6129,25-22-0050,Combate,Incendio Forestal,99,33,50.04,21,22,31.8,3,Querétaro,Arroyo Seco,Puerto de Ayutla,Naturales,Rayos,2025-05-27,2025-05-28,2 a 3 Días,00:15:00,00:45:00,25:00:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Moderado,0.0,0.0,0.0,0.0,1.2161,1.2161,0 a 5 Hectáreas,Sierra Gorda,1.2161,Reserva de la Biósfera,Federal,0,0,0,0,0,0,0,33,3,12,0,6,0,18,0,39,12,3,0,0,0,0,0,126,57784.0,0,0,0,0,0,0,,0,,0,Centro
2025,11,6130,25-22-0051,Combate,Incendio Forestal,100,10,49.9,20,8,0.4,1,Querétaro,Amealco de Bonfil,Cerro del Gallo,Desconocidas,Desconocidas,2025-03-10,2025-03-10,1 Día,00:25:00,01:20:00,04:15:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,2.1477,0.0,7.0,9.1477,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,4,0,0,0,0,0,20,7554.0,0,0,0,0,0,0,,0,,0,Centro
2025,12,6131,25-22-0052,Combate,Incendio Forestal,99,38,44.0,20,50,27.0,4,Querétaro,Cadereyta de Montes,Los Juárez,Desconocidas,Desconocidas,2025-03-14,2025-03-14,1 Día,00:35:00,02:05:00,04:40:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,1.0,0.0,2.6828,3.6828,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,21,0,0,0,0,0,36,6955.0,0,0,0,0,0,0,,0,,0,Centro
2025,12,6132,25-22-0053,Combate,Incendio Forestal,99,3,3.9,21,12,18.9,10,Querétaro,Landa de Matamoros,San Onofre,Desconocidas,Desconocidas,2025-03-16,2025-03-16,1 Día,00:40:00,01:15:00,04:50:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,0.0,0.0,3.0312,3.0312,0 a 5 Hectáreas,Sierra Gorda,3.0312,Reserva de la Biósfera,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,0,0,0,0,36,2410.0,0,0,0,0,0,0,,0,,0,Centro
2025,16,6133,25-22-0054,Combate,Incendio Forestal,100,1,39.7,20,39,53.9,5,Querétaro,Colón,"Cerro de las Chivas, El Gallo",Desconocidas,Desconocidas,2025-04-10,2025-04-11,2 a 3 Días,00:30:00,07:10:00,25:00:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,44.3208,0.0,98.4046,142.7254,Mayor a 100 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,5,0,0,0,0,0,0,22,10013.0,0,0,0,0,0,0,,0,,0,Centro
2025,15,6134,25-22-0055,Combate,Incendio Forestal,100,7,7.7,20,23,30.4,16,Querétaro,San Juan del Río,El Cerrito (Coto)/ Ejido Galindo,Desconocidas,Desconocidas,2025-04-10,2025-04-10,1 Día,00:20:00,01:20:00,03:20:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,0.0,0.0,8.6703,8.6703,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,6649.0,0,0,0,0,0,0,,0,,0,Centro
2025,16,6135,25-22-0056,Combate,Incendio Forestal,99,59,11.47,20,5,42.46,1,Querétaro,Amealco de Bonfil,"Los Huertos, San Pablo",Actividades pecuarias,Quema para pastoreo,2025-04-11,2025-04-11,1 Día,00:25:00,01:10:00,04:05:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,0.0,0.0,3.4531,3.4531,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,17,4436.0,0,0,0,0,0,0,,0,,0,Centro
2025,16,6136,25-22-0057,Combate,Incendio Forestal,100,23,29.1,20,31,29.0,6,Querétaro,Corregidora,"El Picacho, Vista Real",Fumadores,Fumadores,2025-04-12,2025-04-13,2 a 3 Días,00:10:00,00:55:00,27:35:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Moderado,0.0,0.0,30.0763,0.0,0.0,30.0763,21 a 50 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,5,5,0,0,0,0,0,33,13577.0,0,0,0,0,0,0,,0,,0,Centro
2025,16,6137,25-22-0058,Combate,Incendio Forestal,100,13,2.6,20,14,58.3,1,Querétaro,Amealco de Bonfil,"Barranca de la Culebra, El Rincón",Desconocidas,Desconocidas,2025-04-13,2025-04-13,1 Día,00:20:00,02:50:00,05:50:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,9.9739,0.0,0.0,9.9739,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,15,0,0,0,0,0,32,8939.0,0,0,0,0,0,0,,0,,0,Centro
2025,16,6138,25-22-0059,Combate,Incendio Forestal,99,56,27.3,20,6,5.5,1,Querétaro,Amealco de Bonfil,"Ejido San Idelfonso, Tesquedo",Desconocidas,Desconocidas,2025-04-13,2025-04-13,1 Día,00:10:00,02:00:00,03:30:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.0,1.3008,1.3008,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,50,0,0,0,0,0,63,8436.0,0,0,0,0,0,0,,0,,0,Centro
2025,16,6139,25-22-0061,Combate,Incendio Forestal,100,19,48.93,20,30,12.73,8,Querétaro,Huimilpan,"Cerro Medina, El Milagro",Desconocidas,Desconocidas,2025-04-14,2025-04-14,1 Día,00:20:00,00:50:00,04:00:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,0.0,0.0,16.1927,16.1927,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,14,6871.0,0,0,0,0,0,0,,0,,0,Centro
2025,16,6140,25-22-0062,Combate,Incendio Forestal,100,20,36.1,20,32,6.5,8,Querétaro,Huimilpan,Parque Nacional El Cimatario,Intencional,Rencillas,2025-04-15,2025-04-15,1 Día,00:05:00,00:08:00,02:40:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Mínimo,0.0,0.0,0.8693,0.0,0.0,0.8693,0 a 5 Hectáreas,El Cimatario,0.8693,Parque Nacional,Federal,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,8,0,0,0,0,0,0,20,9330.0,0,0,0,0,0,0,,0,,0,Centro
2025,17,6141,25-22-0063,Combate,Incendio Forestal,99,31,21.72,20,52,57.72,4,Querétaro,Cadereyta de Montes,"La Cienega, Los Lirios/La Esperanza",Desconocidas,Desconocidas,2025-04-17,2025-04-18,2 a 3 Días,00:20:00,00:50:00,22:30:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,4.6664,0.0,0.0,0.0,0.0,4.6664,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,5,70,0,0,0,0,0,92,10800.0,0,0,0,0,0,0,,0,,0,Centro
2025,17,6142,25-22-0064,Combate,Incendio Forestal,99,17,28.68,21,12,21.24,10,Querétaro,Landa de Matamoros,La Reforma,Naturales,Rayos,2025-04-19,2025-04-19,1 Día,00:10:00,00:30:00,03:10:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Moderado,0.0,0.0,23.8227,0.0,2.4255,26.2482,21 a 50 Hectáreas,Sierra Gorda,26.2482,Reserva de la Biósfera,Federal,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,6,56,0,0,0,0,0,83,11070.0,0,0,0,0,0,0,,0,,0,Centro
2025,17,6143,25-22-0065,Combate,Incendio Forestal,100,21,49.3,20,48,12.8,11,Querétaro,El Marqués,"Cerro del Chiquihuitillo, Chichimequillas",Desconocidas,Desconocidas,2025-04-24,2025-04-24,1 Día,00:30:00,01:00:00,06:30:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Moderado,0.0,0.0,9.029,0.0,0.0,9.029,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,0,0,0,0,0,0,27,13567.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,6144,25-22-0066,Combate,Incendio Forestal,100,9,51.6,20,18,49.0,1,Querétaro,Amealco de Bonfil,"El Varal, El Granjeno",Desconocidas,Desconocidas,2025-04-25,2025-04-26,2 a 3 Días,14:30:00,14:35:00,19:30:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,8.8928,0.0,2.5147,11.4075,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,10,0,0,0,0,0,23,7149.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,6145,25-22-0067,Combate,Incendio Forestal,100,11,41.64,20,14,33.72,1,Querétaro,Amealco de Bonfil,"San Martín, San Martín",Actividades agrícolas,Quema para desmontar,2025-04-26,2025-04-26,1 Día,00:20:00,01:30:00,04:15:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,1.2018,0.0,0.0,0.0,3.7356,4.9374,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,20,0,0,0,0,0,35,8419.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,6146,25-22-0068,Combate,Incendio Forestal,99,57,34.67,20,5,41.2,1,Querétaro,Amealco de Bonfil,"El Tecolote, Tenasdá",Desconocidas,Desconocidas,2025-04-28,2025-04-28,1 Día,00:20:00,00:50:00,08:20:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,0.0,0.0,3.491,3.491,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,12,1571.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,6147,25-22-0069,Combate,Incendio Forestal,99,57,23.76,20,5,45.24,1,Querétaro,Amealco de Bonfil,"El Palo Hueco, Tenasdá",Desconocidas,Desconocidas,2025-04-28,2025-04-28,1 Día,00:15:00,03:00:00,04:50:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.0,1.7427,1.7427,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,0,0,33,6399.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,6148,25-22-0070,Combate,Incendio Forestal,100,9,37.94,20,8,14.57,1,Querétaro,Amealco de Bonfil,"Cerro de las Antenas, Chiteje de la Cruz",Actividades agrícolas,Quema para desmontar,2025-05-01,2025-05-01,1 Día,00:30:00,01:35:00,06:10:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,4.6926,0.0,3.9785,8.6711,6 a 10 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,16,8304.0,0,0,0,0,0,0,,0,,0,Centro
2025,19,6149,25-22-0071,Combate,Incendio Forestal,100,8,2.04,20,19,16.68,16,Querétaro,San Juan del Río,"La Barranca, El Granjeno",Desconocidas,Desconocidas,2025-05-03,2025-05-04,2 a 3 Días,00:30:00,14:00:00,19:30:00,Mixto,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,4.3745,0.0,0.0,4.3745,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,10,0,0,0,0,0,25,8069.0,0,0,0,0,0,Amealco de Bonfil,,0,,0,Centro
2025,19,6150,25-22-0072,Combate,Incendio Forestal,100,16,48.3,20,32,20.1,11,Querétaro,El Marqués,P.P. El Yaqui,Desconocidas,Desconocidas,2025-05-06,2025-05-06,1 Día,00:20:00,01:24:00,05:57:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,54.8538,0.0,0.0,54.8538,51 a 100 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,5,0,0,0,0,0,0,16,7452.0,0,0,0,0,0,0,,0,,0,Centro
2025,19,6151,25-22-0073,Combate,Incendio Forestal,100,25,27.5,20,29,38.8,6,Querétaro,Corregidora,"Pita, Lomas de Zaragoza",Desconocidas,Desconocidas,2025-05-07,2025-05-07,1 Día,00:10:00,01:30:00,05:49:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,11.8545,0.0,0.0,11.8545,11 a 20 Hectáreas,Batán,1.8026,Zona Sujeta a Conservación Ecológica,Estatal,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,11,6101.0,0,0,0,0,0,0,,0,,0,Centro
2025,19,6152,25-22-0074,Combate,Incendio Forestal,99,50,26.52,20,44,22.2,4,Querétaro,Cadereyta de Montes,"San Martín Florida, Zituní",Desconocidas,Desconocidas,2025-05-07,2025-05-07,1 Día,00:35:00,01:35:00,06:34:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,93.5118,0.0,0.0,93.5118,51 a 100 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,14,0,0,0,0,0,34,9205.0,0,0,0,0,0,0,,0,,0,Centro
2025,19,6153,25-22-0075,Combate,Incendio Forestal,100,9,53.82,20,10,21.78,1,Querétaro,Amealco de Bonfil,"El Pinar, Chitejé de la Cruz",Desconocidas,Desconocidas,2025-05-08,2025-05-08,1 Día,00:15:00,01:20:00,03:00:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.0,0.5582,0.5582,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,16,8679.0,0,0,0,0,0,0,,0,,0,Centro
2025,20,6154,25-22-0076,Combate,Incendio Forestal,100,8,45.99,20,22,54.13,16,Querétaro,San Juan del Río,"Cerro del Coto, El Coto",Desconocidas,Desconocidas,2025-05-11,2025-05-15,4 a 7 Días,00:36:00,03:25:00,102:30:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,15.8176,0.0,0.0,15.8176,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,11,0,0,5,15,0,0,0,0,0,41,11928.0,0,0,0,0,0,0,,0,,0,Centro
2025,20,6155,25-22-0077,Combate,Incendio Forestal,100,6,33.3,20,5,10.1,1,Querétaro,Amealco de Bonfil,Cerro Ejido de la Torre,Desconocidas,Desconocidas,2025-05-15,2025-05-15,1 Día,00:20:00,00:50:00,04:04:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,2.9471,0.0,5.0,0.0,36.0,43.9471,21 a 50 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,14,0,0,0,0,0,30,7929.0,0,0,0,0,0,0,,0,,0,Centro
2025,21,6156,25-22-0078,Combate,Incendio Forestal,100,9,57.86,20,9,52.68,1,Querétaro,Amealco de Bonfil,"Cerro de la Cruz, Chitejé de la Cruz",Desconocidas,Desconocidas,2025-05-15,2025-05-16,2 a 3 Días,00:20:00,12:05:00,17:45:00,Superficial,Bosque de Pino-Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.0,2.2222,2.2222,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,6774.0,0,0,0,0,0,0,,0,,0,Centro
2025,21,6157,25-22-0079,Combate,Incendio Forestal,100,6,29.16,20,8,3.48,1,Querétaro,Amealco de Bonfil,San Pedro Tenango,Desconocidas,Desconocidas,2025-05-16,2025-05-16,1 Día,00:18:00,02:30:00,05:24:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,2.0361,0.0,9.9034,0.0,9.9034,21.8429,21 a 50 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,25,6774.0,0,0,0,0,0,0,,0,,0,Centro
2025,21,6158,25-22-0080,Combate,Incendio Forestal,99,34,40.6,21,11,8.5,2,Querétaro,Pinal de Amoles,Cuesta de Huazmazontla,Actividades agrícolas,Quema para desmontar,2025-05-16,2025-05-16,1 Día,00:10:00,00:50:00,05:00:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Mínimo,0.0,0.0,0.0,0.0,0.6396,0.6396,0 a 5 Hectáreas,Sierra Gorda,0.6396,Reserva de la Biósfera,Federal,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,25,8484.15,0,0,0,0,0,0,,0,,0,Centro
2025,22,6159,25-22-0081,Monitoreo,Incendio Forestal,100,7,55.1,20,22,47.2,16,Querétaro,San Juan del Río,Ejido Galindo,Desconocidas,Desconocidas,2025-05-19,2025-05-23,4 a 7 Días,00:30:00,00:00:00,99:00:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,0.0,0.0,2.9333,2.9333,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,18,6160,25-22-0082,Combate,Incendio Forestal,100,3,58.0,20,21,37.6,16,Querétaro,San Juan del Río,Dolores Cuadrilla de Enmedio,Desconocidas,Desconocidas,2025-04-28,2025-04-28,1 Día,01:08:00,03:25:00,04:55:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,36.361,0.0,30.0,66.361,51 a 100 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,0,0,0,0,0,18,6525.0,0,0,0,0,0,0,,0,,0,Centro
2025,19,6161,25-22-0083,Combate,Incendio Forestal,100,8,39.0,20,14,19.9,1,Querétaro,Amealco de Bonfil,La Cofradia,Actividades pecuarias,Quema para pastoreo,2025-05-05,2025-05-06,2 a 3 Días,00:15:00,00:40:00,29:40:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,51.7808,0.0,30.0,81.7808,51 a 100 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,6,10,0,0,0,0,0,42,15508.0,0,0,0,0,0,0,,0,,0,Centro
2025,21,6162,25-22-0084,Combate,Incendio Forestal,100,9,37.5,20,7,52.3,1,Querétaro,Amealco de Bonfil,"Cerro del Gallo, Chiteje de la Cruz",Desconocidas,Desconocidas,2025-05-17,2025-05-18,2 a 3 Días,00:10:00,11:30:00,14:15:00,Superficial,Bosque de Encino,Templada subhúmeda,Dependiente,Impacto Moderado,0.0,0.0,1.0,0.0,2.1082,3.1082,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,17,6774.0,0,0,0,0,0,0,,0,,0,Centro
2025,47,6163,25-22-0085,Monitoreo,Incendio Forestal,100,28,39.09,20,31,47.61,6,Querétaro,Corregidora,Los Angeles,Desconocidas,Desconocidas,2025-11-19,2025-11-19,1 Día,01:00:00,00:00:00,03:00:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Moderado,0.0,0.0,2.0,0.0,10.158,12.158,11 a 20 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,17,6164,25-22-0086,Monitoreo,Incendio Forestal,100,25,20.71,20,29,52.01,6,Querétaro,Corregidora,El Batán,Desconocidas,Desconocidas,2025-04-18,2025-04-23,4 a 7 Días,01:00:00,00:00:00,110:00:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,0.89,0.0,1.0,1.89,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,21,6165,25-22-0087,Monitoreo,Incendio Forestal,100,15,31.57,20,41,20.63,11,Querétaro,El Marqués,La Griega,Desconocidas,Desconocidas,2025-05-18,2025-05-18,1 Día,01:00:00,00:00:00,03:00:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Mínimo,0.0,0.0,0.89,0.0,1.0,1.89,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,14,6166,25-22-0088,Monitoreo,Incendio Forestal,99,56,9.46,20,15,26.78,16,Querétaro,San Juan del Río,Las Barrancas,Desconocidas,Desconocidas,2025-03-31,2025-03-31,1 Día,01:00:00,00:00:00,03:00:00,Superficial,Bosque de Encino,Cálida húmeda,Influido,Impacto Mínimo,0.0,0.0,0.933,0.0,25.0,25.933,21 a 50 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,14,6167,25-22-0089,Monitoreo,Incendio Forestal,100,15,38.47,20,22,21.4,8,Querétaro,Huimilpan,La Ceja,Desconocidas,Desconocidas,2025-03-30,2025-03-31,2 a 3 Días,00:00:00,00:00:00,14:00:00,Superficial,Bosque de Encino,Cálida húmeda,Influido,Impacto Mínimo,0.0,0.0,0.605,0.0,1.0,1.605,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,14,6168,25-22-0090,Monitoreo,Incendio Forestal,99,45,58.0,20,34,25.66,7,Querétaro,Ezequiel Montes,El Portezuelo,Desconocidas,Desconocidas,2025-03-31,2025-04-01,2 a 3 Días,01:00:00,00:00:00,14:00:00,Superficial,Matorral Crasicaule,Cálida semiárida,Sensible,Impacto Mínimo,0.0,0.0,1.5,0.0,1.645,3.145,0 a 5 Hectáreas,1-N/A,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
2025,20,6169,25-22-0091,Monitoreo,Incendio Forestal,100,33,26.78,20,41,46.43,14,Querétaro,Querétaro,Tlacote El Alto,Desconocidas,Desconocidas,2025-05-09,2025-05-09,1 Día,01:25:00,00:00:00,03:00:00,Superficial,Selva Baja Caducifolia,Cálida subhúmeda,Sensible,Impacto Mínimo,0.0,0.0,0.802,0.0,2.0,2.802,0 a 5 Hectáreas,Zona Occidental Microcuencas,2.802,Zona Sujeta a Conservación Ecológica,Municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,,0,,0,Centro
